"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.009093946","0.152838922","0.241656509","0.254551579","0.55944","0.826884","2.335","3.76374","6.72643","10.5791","42.1272","63.0765","48.7164","74.4012","131.875","109.85","113.697","114.5","118.365","118.599","117.671","119.676","123","124.614","120.682","125.395","130.54","134.52","",
"American Samoa","ASM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","1.397819402","1.758705593","2.29498164","2.340780135","2.385321101","2.518982331","2.650036217","3.125325555","3.50365","3.77894","3.56805","3.68609","3.96001","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","","","","1.862517551","1.965795164","2.066912859","11.51433874","29.3678","32.8649","49.5963","59.1906","68.5984","108.025","136.689","137.547","164.743","160.295","196.871","203.873","145.979","129.858","135.235","196.848","200.069","203.387","","201.392","200.335","199.244","200.541","","",
"Australia","AUS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.027202978","0.191348092","0.562786918","1.08483674","1.687554564","2.846098131","3.913447917","6.851813911","12.45348067","21.90881813","24.86658247","26.4384907","33.58883185","44.7511","57.4839","64.6582","72.3885","82.2081","90.7636","95.9663","101.458","103.507","101.914","101.619","105.824","106.5","107.332","106.206","107.608","109.129","107.8","110.033","109.753","104.93","105.119","109.469","112.513","",
"Austria","AUT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.129090886","0.252456375","0.346297993","0.486618775","0.665683123","0.959768212","1.487975586","2.199426692","2.793816992","3.505812272","4.825981063","7.523308814","14.5561248","28.74798987","53.18724835","76.3391","81.3331","83.3495","89.5526","97.7795","105.296","112.226","119.466","129.949","137.015","146.334","155.155","161.156","156.483","151.531","155.837","126.798","123.415","124.23","120.776","120.132","121.358","121.166","121.746","",
"Azerbaijan","AZE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006392325","0.076052086","0.213860635","0.499996125","0.808347519","4.56708367","5.14264","8.84659","9.53864","12.5837","17.156","26.0781","38.1512","51.1876","73.2222","85.7487","99.489","109.334","107.989","106.583","109.567","109.682","103.248","101.59","102.987","106.328","101.597","105.694","107.506","107.687","",
"Burundi","BDI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006354384","0.006766423","0.0095065","0.009459562","0.010449264","0.010272826","0.012944607","0.252234","0.50368","0.762002","0.908684","1.37553","2.01653","2.54273","3.30806","5.65018","10.2904","17.8962","19.7015","22.3128","24.3007","29.5678","45.2379","47.6697","51.4533","53.2737","53.2996","52.5571","59.7008","56.26","63.1631","",
"Belgium","BEL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.038410913","0.07295796","0.193123711","0.30985683","0.430541108","0.514865721","0.613590337","0.67475874","1.271910668","2.330395105","4.72351216","9.596319875","17.23787063","31.16718928","54.9079","74.8226","78.407","82.9377","87.6255","91.6576","93.3538","101.06","105.901","108.9","111.132","113.202","110.856","110.349","113.6","113.292","110.749","99.8304","100.164","100.165","99.9101","101.463","101.68","103.196","",
"Benin","BEN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.017365389","0.043634125","0.067245695","0.095471222","0.107076743","0.768193","1.67884","2.85027","2.98462","5.62957","7.07639","12.1442","22.9147","39.2846","52.9301","72.2115","76.9318","80.8629","89.9019","78.517","82.0193","76.0182","72.8671","76.408","81.3235","85.2391","94.9183","105.745","116.036","",
"Burkina Faso","BFA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00494294","0.01379234","0.024372687","0.043663904","0.211688","0.61965","0.875435","1.81994","2.93277","4.54743","7.07267","12.5405","19.82","24.3387","35.2848","46.1058","58.0942","63.5243","68.5396","76.9373","79.6698","90.2081","94.622","97.1499","102.973","112.198","119.463","","",
"Bangladesh","BGD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000224674","0.000440844","0.000954894","0.002122361","0.003336757","0.021304625","0.060313402","0.117549767","0.207367","0.380101","0.773751","0.968289","1.94647","6.21909","13.0671","23.2247","29.8647","34.0413","44.6275","54.9307","62.6684","74.4595","80.3128","82.4276","84.5595","93.069","98.9289","100.4","106.002","110.012","109.867","114.355","",
"Bulgaria","BGR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01161233","0.076037034","0.246768535","0.316471968","0.841450728","1.542211607","4.288006531","9.2244","19.5498","33.0395","44.8576","61.0333","81.1551","108.025","130.455","138.397","139.621","137.14","141.938","147.338","144.355","131.335","128.103","125.906","120.596","119.395","116.617","114.597","114.912","116.679","117.933","",
"Bahrain","BHR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.137273543","0.366937869","0.597100154","0.849606974","0.994746994","1.373514003","1.746352373","1.979935722","2.969385794","4.5029318","6.334195172","8.970155154","13.68999114","19.283577","30.7247","42.8008","51.7138","54.6188","74.5619","82.2539","91.2343","105.539","128.559","118.449","129.158","140.351","174.62","175.802","177.4","183.92","209.489","159.547","139.735","129.143","119.412","128.079","139.636","153.9","",
"Bahamas, The","BHS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.710066167","0.731730289","0.922074099","0.833206091","","1.36870147","1.622656855","1.998903827","2.55930602","4.96796473","9.73459","18.4711","36.7171","36.4188","54.743","66.2329","72.6192","105.849","99.9805","98.898","116.572","80.3784","79.9001","75.735","82.3551","80.7521","92.8219","90.5387","98.9789","107.812","117.717","100.257","101.624","100.048","",
"Bosnia and Herzegovina","BIH","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03838526","0.222345857","0.611923183","1.266718581","2.24498","10.6404","17.8792","25.7218","33.9881","38.9203","46.4606","61.0557","80.532","83.9539","81.6019","84.7529","91.4833","96.6063","97.9342","97.8678","98.0144","100.333","102.187","112.255","106.375","114.912","118.944","117.734","",
"Belarus","BLR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00309146","0.016457615","0.056367534","0.062741587","0.07852187","0.117354959","0.22755487","0.493959","1.39191","4.6856","11.4045","23.0022","42.4035","62.0314","72.7795","85.2943","101.881","108.873","112.902","112.822","117.434","120.366","120.67","120.432","120.213","122.57","123.23","125.165","127.117","128.315","128.979","",
"Belize","BLZ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.205997621","0.419321022","0.759987424","1.040792985","1.171718474","1.571760772","2.832000619","6.98176","15.7642","20.2059","22.899","27.6052","34.3187","40.9896","39.9574","52.5797","51.7517","60.6414","67.9524","51.5597","51.1128","49.3805","59.4798","61.1256","64.1586","64.7802","66.0705","67.5517","66.7769","67.175","","",
"Bermuda","BMU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","1.304477246","1.934922568","2.488163942","3.319502075","5.788219271","8.673365814","10.63482721","13.3355615","17.062115","20.74484761","20.99014447","21.121","21.5511","48.2765","64.1169","78.3311","84.0682","95.6489","109.506","124.803","133.721","138.407","","142.978","148.331","93.6438","59.8765","100.697","102.232","","104.513","105.62","105.185","105.274","","",
"Bolivia","BOL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004071835","0.020975279","0.035244269","0.052718307","0.092189324","0.418055648","1.455376388","2.887342571","4.980938617","6.76967","8.91055","11.4977","14.1298","19.5647","25.8676","30.2062","33.5993","51.1488","64.5389","70.5073","80.7163","90.2756","97.5951","96.3264","92.266","90.3953","96.6384","99.4566","100.149","99.8988","100.809","101.572","","",
"Brazil","BRA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000442582","0.004369477","0.020525874","0.114869348","0.356570578","0.786185011","1.504575585","2.69954844","4.307896658","8.665064415","13.3251","16.3049","19.5408","25.6741","35.9135","46.6789","53.5317","64.1626","79.132","88.1849","101.667","120.008","126.132","136.589","140.305","127.836","120.101","108.093","101.602","97.3747","98.6456","104.825","101.245","101.02","",
"Barbados","BRB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.187353991","0.305904416","0.59771031","1.133688941","1.759027693","2.390846062","3.044175303","4.551626827","7.687852519","10.8627","20.2385","36.7949","52.6759","74.8745","76.7344","87.8212","94.953","105.848","122.96","127.183","125.993","126.128","110.82","109.739","120.001","118.816","117.63","117.319","117.112","104.722","112.223","114.581","","",
"Brunei Darussalam","BRN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0.676521792","1.120951605","1.479006258","2.916621299","5.351515401","11.99644263","14.21442475","14.36712801","15.34552338","20.18070908","29.1033","42.8997","45.1771","51.1674","57.3669","64.8898","82.6517","98.7233","105.576","107.255","110.902","110.96","115.826","114.011","108.471","109.751","122.427","125.87","129.268","129.845","119.934","133.597","116.108","127.012","",
"Bhutan","BTN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.353635","2.94185","5.43918","12.2359","22.0203","36.9241","48.8392","56.1998","68.2555","78.1969","75.0527","85.1866","91.241","93.3821","96.8566","92.6023","95.3473","96.7703","100.331","95.1298","95.6261","",
"Botswana","BWA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.917437288","5.438773013","13.2462","19.4051","19.0435","25.0588","28.9318","30.6424","43.9084","60.2637","76.1956","94.1441","116.246","139.87","146.149","151.671","157.018","157.735","147.173","142.962","147.065","160.662","161.859","173.252","178.205","179.027","",
"Central African Republic","CAF","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001342812","0.031841169","0.039612869","0.045934475","0.113860194","0.129571","0.280649","0.314522","0.974876","1.43102","2.33165","2.5128","7.61859","12.5028","19.0689","21.7946","21.7402","24.7918","29.3015","24.9962","26.8397","26.4836","24.5204","26.2216","32.2627","36.426","35.817","38.8218","","",
"Canada","CAN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.046432581","0.229743594","0.37207101","0.75566853","1.266968346","2.110719507","2.7692662","3.621504167","4.649694019","6.437896665","8.842031473","11.81927704","14.03819836","17.73439489","22.73384365","28.2502","34.1166","37.6464","41.7477","46.7437","52.4553","57.2331","61.2755","66.0481","70.3945","75.5197","77.6723","79.3757","80.3549","80.7902","82.7674","84.5919","86.1024","89.0495","90.9589","84.7748","87.4056","91.2387","94.1497","",
"Central Europe and the Baltics","CEB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00261056682817441","0.011712864542566","0.0409861753430625","0.100145314041537","0.265133988712243","0.502357189330766","1.11078924064207","2.85223847693437","5.71859300651462","10.8961048326083","20.6738050964585","32.3962797065849","44.0470611702492","53.9585246760165","67.6395983731625","82.057716489448","96.9548130511162","111.161228073277","119.094672426691","119.689348064331","121.74442149351","124.795725594432","129.359970635373","131.766589782834","130.864424519989","126.076137856759","124.997371413113","122.132128080483","119.829218463391","120.788794710806","121.617426753818","124.396200399213","124.683360007648","","",
"Switzerland","CHE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.083658647","0.466700067","1.094383444","1.86312157","2.568755037","3.128988784","3.715376361","4.750957515","6.353340872","9.374002343","14.73654995","23.89578208","42.80907642","64.5673","73.0073","78.8089","84.3941","84.9756","91.959","99.4337","108.793","116.423","120.483","123.236","127.397","132.031","136.551","136.138","135.723","134.236","131.17","126.681","126.921","127.376","123.212","123.971","128.64","",
"Channel Islands","CHI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.037216408","0.104332892","0.266451437","0.467541804","0.608541585","0.814113391","1.368639745","2.185860172","2.766776987","6.429716534","14.89605908","21.9402","32.5225","39.3766","45.3566","57.2138","64.6505","75.4174","83.7065","87.871","96.7107","115.545","128.605","136.656","133.778","132.56","128.584","127.565","124.001","133.27","130.493","129.414","136.572","135.114","135.871","",
"China","CHN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","6.38E-05","0.000289186","0.000864322","0.001587842","0.004061416","0.014946866","0.053350925","0.129878018","0.29791213","0.557926117","1.069072913","1.913884263","3.448689963","6.7156","11.3253","16.0083","20.8536","25.7141","30.0304","34.9802","41.2808","48.0758","55.6575","63.5563","72.5052","81.2076","89.1302","92.6612","92.5401","97.2139","104.073","116.229","122.67","120.497","121.492","124.195","128.247","",
"Cote d'Ivoire","CIV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.091479639","0.234750142","0.575143814","1.573080065","2.6722","4.00764","5.5056","6.69626","8.54469","11.7071","19.7861","35.5088","48.5676","59.9343","69.3659","75.4688","77.1273","80.9987","90.122","100.639","105.625","118.755","123.098","132.574","138.664","150.344","161.232","171.989","",
"Cameroon","CMR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.012452465","0.021193421","0.025782073","0.030126572","0.034929378","0.040819178","0.692561","2.72573","4.46094","6.66446","9.21627","13.1922","17.8682","25.1303","33.1693","41.8758","43.9121","51.831","62.9907","73.1912","77.24","79.7801","79.8046","83.4503","74.3995","83.9044","85.2722","80.8081","89.8274","96.4817","",
"Congo, Dem. Rep.","COD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0.019636928","0.016319607","0.019856233","0.021788617","0.025409066","0.0296986","0.287728","1.04185","2.25179","3.49263","4.67216","7.28434","10.551","15.4333","14.2422","17.2401","22.0819","27.4285","37.2505","47.3232","46.5879","34.4099","40.6223","40.5014","39.94","42.5028","47.2883","48.6774","53.1889","",
"Congo, Rep.","COG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.035503862","","0.115417379","0.165746278","2.22127","4.5836","6.61937","9.57701","10.76","15.101","23.9093","32.349","43.9283","68.866","83.3372","84.2731","90.3529","95.9371","99.08","102.323","103.858","94.4868","91.189","91.0654","97.6561","95.8615","93.6259","94.8715","",
"Colombia","COL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.245938139","0.763384012","1.42730078","3.391517836","4.744384773","5.096626456","5.77336","8.22292","11.399","15.1114","25.0356","51.8645","69.7165","78.5031","94.529","95.2296","99.3308","102.079","107.329","108.978","118.823","122.051","123.71","129.272","131.595","132.811","133.661","146.628","156.195","166.98","",
"Comoros","COM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.351002","1.44273","2.61913","6.09786","10.0667","14.5781","19.0975","25.2396","32.3982","41.5931","49.9144","53.8297","58.4556","61.2598","61.9708","64.6591","73.1292","97.4339","104.311","100.549","109.856","",
"Cabo Verde","CPV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004644099","0.231705489","1.794376227","4.35214","6.84499","9.19588","11.2683","13.7222","16.8457","22.183","30.6762","55.3839","57.419","72.9468","77.5113","83.0757","97.5075","119.724","119.336","117.442","119.374","118.876","115.868","105.839","114.231","113.247","113.023","",
"Costa Rica","CRI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.090549498","0.133113211","0.200191909","0.524790252","1.272648304","1.721843643","2.846322652","3.541727008","5.374","8.15536","12.3286","18.805","21.9778","25.8447","33.409","34.4323","42.4898","43.3424","68.6655","90.0915","115.312","150.801","147.267","156.404","171.166","179.931","171.357","146.212","149.223","154.831","154.989","145.789","",
"Caribbean small states","CSS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0863588811674833","0.12935796909267","0.205835963077844","0.31089275768204","0.359654796968817","0.619141448283923","0.84351196945758","0.996856333213174","1.4589121553651","3.01899072200713","7.25024377014366","13.7656877204208","20.3029801305704","34.1128195841599","43.389184686257","52.8289319749782","64.8116146135132","80.1621082346752","91.4576763576687","100.128632622832","99.9808407455144","95.9818537379915","93.9498454863244","100.900334843693","100.709780576529","97.5801849175835","101.901814316053","102.877295759944","104.593014821527","106.436957613453","111.600729388143","109.129045044123","","","",
"Cuba","CUB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002169932","0.004612149","0.010581227","0.017745518","0.022138038","0.027222812","0.036759914","0.04639527","0.0588346","0.0769822","0.159706","0.315414","0.674425","1.2034","1.35403","1.75642","2.93786","5.49953","8.87827","11.6368","14.8776","17.6639","22.4243","29.5816","35.3989","41.0193","47.8602","53.9383","59.6059","63.8661","68.718","69.5768","",
"Curacao","CUW","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.053","130.052","130.1","127.231","124.764","116.689","114.331","111.242","111.078","102.647","97.2001","91.883","90.6602","92.7325","93.7976","",
